"","GSM2668066","GSM2668067","GSM2668068","GSM2668069","GSM2668070","GSM2668071","GSM2668072","GSM2668073","GSM2668074","GSM2668075","GSM2668076","GSM2668077","GSM2668078","GSM2668079","GSM2668080"
"ENSG00000225737",9.11285026422675,3.9560728053262,9.20069562935181,0,10.9163202334434,0.959994584032154,0,2.86017887073079,4.27856345798931,20.1014386785376,0,0.598727385721261,0,1.03494743969933,0
"ENSG00000225748",0,66.6058803224012,73.0503506433881,0,3.8437747300857,97.1194520845862,73.9313186503444,0,55.4916715157402,0,2.84304232755398,0,60.8560868454122,2.06989487939867,0
"ENSG00000225756",1.69749171588537,1.72628631505143,1.58632683264686,2.20508536539809,0.768754946017139,0.159999097338692,0.172334076108029,0,0,0,0,0,1.58917584696161,2.93235107914811,0.357769911082483
"ENSG00000225783",154.829112822598,246.211585684211,150.066518368393,170.192497747544,127.459570049642,8.79995035362808,15.3377327736146,38.0165441567968,24.374846366727,8.68382150912825,13.8598313468257,18.8000399116476,4.95448940523325,9.314526957294,6.26097344394345
"ENSG00000225791",1.96551672365675,0.791214561065241,1.50701049101452,1.93780229080438,1.84501187044113,2.63998510608842,1.46483964691825,2.02596003343431,1.94480157181332,3.69866471685092,1.95459160019336,0.658600124293387,3.55227542262006,2.93235107914811,1.07330973324745
"ENSG00000225793",0.3573666770285,0.503500175223335,0.317265366529373,0.467745380538989,0.307501978406856,1.11999368137085,1.12017149470219,1.19174119613783,0.129653438120888,6.75408339598864,0.88845072736062,0.179618215716378,0.747847457393698,1.37992991959911,1.43107964432993
"ENSG00000225824",0.089341669257125,8.91914596109908,5.15556220610231,3.14057612647607,0.768754946017139,9.27994764564415,9.13370603372553,0.238348239227566,0,0.160811509428301,0.177690145472124,0.0598727385721261,7.10455084524013,0,0.357769911082483
"ENSG00000225828",9.20219193348387,13.1629331522672,10.4697570954693,11.2258891329357,11.8388261686639,13.1999255304421,9.90920937621166,8.58053661219238,8.94608723034129,15.2770933956886,17.5913244017403,5.92740111864048,7.94587923480804,14.3167729158408,8.94424777706208
"ENSG00000225830",27.7852591389659,23.6645082354967,22.9224227317472,24.6568636312696,23.8314033265313,19.5198898753205,19.6460846763153,30.3894005015147,9.72400785906662,13.0257322636924,12.2606200375766,10.2981110344057,17.5744152487519,17.4216152349388,12.5219468878869
"ENSG00000225855",0.982758361828375,1.36664333274905,1.1104287828528,1.40323614161697,0.461252967610284,1.35999232737888,1.03400445664817,2.38348239227566,0,0.321623018856602,0.533070436416372,0.29936369286063,5.04797033740746,1.552421159549,1.78884955541242
"ENSG00000225859",34.6645676717645,44.5957298054954,40.213385207598,44.903556531743,66.8816803034911,72.1595928997502,98.3165904196305,60.5404527638018,129.134824368405,61.1083735827543,190.839216237061,132.199006767254,91.7982753950764,90.3854097337418,145.433468855029
"ENSG00000225873",0.268025007771375,0.0719285964604764,0.23794902489703,0.334103843242135,1.23000791362742,1.75999007072562,2.06800891329635,4.76696478455132,5.96405815356086,3.21623018856602,0.355380290944248,0.598727385721261,0.467404660871061,1.72491239949889,1.96773451095366
"ENSG00000225880",1.60815004662825,2.37364368319572,4.28308244814653,1.13595306702326,2.15251384884799,6.55996299088638,3.87751671243065,9.41475544948886,2.2041084480551,13.6689783014056,4.97532407321947,3.41274609861119,9.25461228524701,5.17473719849667,5.187663710696
"ENSG00000225890",10.4529753030836,5.82621631329859,0,7.01618070808484,11.8388261686639,13.5999232737888,2.84351225578248,6.3162283395305,32.4133595302221,26.8555220745263,9.95064814643894,7.90320149152064,3.084870761749,12.5918605163419,13.4163716655931
"ENSG00000225912",0.804075023314125,0.647357368144288,0.317265366529373,1.13595306702326,0.461252967610284,0.479997292016077,0.947837418594159,0.119174119613783,0.518613752483553,0.160811509428301,2.13228174566549,0.239490954288504,0.747847457393698,1.72491239949889,0.536654866623725
"ENSG00000225914",19.7445089058246,19.5645782372496,29.6643117704964,14.2996444907634,10.3013162766297,16.5599065745547,16.9749064966408,32.8920570134041,11.9281163071217,8.20138698084335,7.99605654624558,22.5720224416915,13.2742923687381,7.93459703769489,16.0996459987117
"ENSG00000225921",107.299344777807,82.7178859295479,79.2370252907108,94.4177461002274,77.6442495477311,136.639229127243,123.391198493349,124.536954996403,86.2195363503907,92.1449949024164,306.870881230358,263.978904364504,116.29027962472,124.71116648377,117.527415790596
"ENSG00000225932",1.87617505439962,1.29471473628858,0.475898049794059,3.27421766377293,0,4.31997562814469,2.58501114162043,9.05723309064751,0.777920628725329,0,0,0,0.280442796522637,0.689964959799556,0
"ENSG00000225967",25.9984257538234,0,19.2738710166594,26.594665922074,40.590261149705,8.39995261028135,10.5123786425898,0,11.539155992759,0.804057547141505,0,33.7682245546791,0,0,33.9881415528359
"ENSG00000225972",3.39498343177075,428.334791922137,417.759171377552,9.68901145402192,8.91755737379882,5.11997111483815,3.01584633189051,5.95870598068915,24.2451929286061,27.6595796216678,61.658480478827,4.3707099157652,5.79581779480116,22.7688436733853,37.3869557081195
"ENSG00000225973",23.4968590146239,16.4716485894491,14.2769414938218,18.308890609669,16.7588578231736,27.9198424856018,24.9022739976102,30.6277487407422,17.1142538319572,14.1514128296905,20.6120568747664,12.4535296230022,11.7785974539507,21.0439312738865,18.9618052873716
"ENSG00000225975",0.982758361828375,1.15085754336762,1.58632683264686,1.87098152215596,1.84501187044113,1.59999097338692,1.46483964691825,0.595870598068915,0.388960314362665,2.09054962256791,1.59921130924912,1.55669120287528,1.40221398261318,1.552421159549,2.32550442203614
"ENSG00000225989",116.680220049805,110.626181356213,118.419298057088,80.6526677586515,142.834668969984,75.119576200516,86.8563743584466,68.1675964190839,106.57512613537,33.6096054705149,119.407777757267,359.835158818478,71.6063940454466,107.97951620863,154.556601587633
"ENSG00000226015",3.66300843954212,2.30171508673525,2.30017390733795,4.2097084248509,2.46001582725485,1.91998916806431,1.03400445664817,2.26430827266188,0.259306876241776,0,4.26456349133098,0.658600124293387,3.36531355827164,2.06989487939867,1.60996459987117
"ENSG00000226026",1.25078336959975,1.15085754336762,2.53812293223498,1.20277383567169,0.153750989203428,0.959994584032154,1.2063385327562,1.78761179420675,0.648267190604441,4.02028773570752,0.710760581888496,1.31720024858677,0.84132838956791,0.862456199749445,0.357769911082483
"ENSG00000226029",3.66300843954212,2.30171508673525,4.52103147304356,4.00924611890562,3.53627275167884,1.11999368137085,0.861670380540144,2.74100475111701,2.59306876241776,1.60811509428301,1.59921130924912,0.658600124293387,1.77613771131003,1.03494743969933,1.07330973324745
"ENSG00000226091",16.438867143311,33.662583143503,27.046872496629,37.9541965923066,24.7539092617519,14.559917857821,18.5259131816131,37.7781959175692,24.1155394904852,13.6689783014056,3.37611276397036,2.81401871288992,3.8327182191427,5.00224595854678,27.1905132422687
"ENSG00000226124",0.625391684799875,0.647357368144288,0.475898049794059,0.267283074593708,0.615003956813711,2.95998330076581,7.23803119653721,1.66843767459296,3.75994970550576,1.44730358485471,6.75222552794071,0,4.30012288001376,0,2.86215928865986
"ENSG00000226137",13.1332253807974,13.4506475381091,15.6253193015716,18.8434567588564,16.9126088123771,33.9198086358028,23.5236013887459,32.5345346545628,34.3581611020354,2.09054962256791,8.70681712813408,13.9503480873054,10.563345335686,18.4565626746381,20.750654842784
"ENSG00000226174",0.625391684799875,0.719285964604764,0.951796099588118,0.668207686484271,0.153750989203428,1.35999232737888,2.84351225578248,1.07256707652405,2.59306876241776,3.85947622627922,0.533070436416372,0,4.11316101566534,1.37992991959911,1.43107964432993
"ENSG00000226182",0,0,0,21.7167498107388,12.1463281470708,0,3.18818040799853,0,0,0,9.06219741907832,1.01783655572614,18.509224570494,1.89740363944878,20.9295397983253
"ENSG00000226221",0.268025007771375,0.647357368144288,0.396581708161716,0.668207686484271,0.461252967610284,0.879995035362808,0.861670380540144,0.357522358841349,2.46341532429688,0.160811509428301,1.24383101830487,0.359236431432756,2.05658050783267,3.104842319098,1.25219468878869
"ENSG00000226232",10.9890253186264,9.1349317504805,12.4526656362779,10.2235776032093,2.30626483805142,1.51999142471758,1.72334076108029,3.33687534918593,1.94480157181332,0.160811509428301,2.84304232755398,0.658600124293387,5.79581779480116,0.862456199749445,2.50438937757738
"ENSG00000226257",2.94827508548512,0,1.50701049101452,1.00231152972641,1.69126088123771,0,0,0.357522358841349,0,8.84463301855655,0,3.29300062146693,5.70233686262695,3.96729851884745,8.76536282152084
"ENSG00000226260",0,0,1.90359219917624,346.799789285336,194.033748374726,0,0,0,0,33.4487939610866,11.9052397466323,6.40638302721749,0,18.2840714346882,0
"ENSG00000226264",0,0,0,0,37.6689923548398,2.63998510608842,0,13.705023755585,0,1.60811509428301,0.177690145472124,1.25732751001465,24.0245995687725,0,0
"ENSG00000226266",1.0721000310855,1.51050052567,0.872479757955775,0.200462305945281,0.615003956813711,1.67999052205627,4.22218486464671,2.74100475111701,4.01925658174753,5.46759132056223,0.710760581888496,0.0598727385721261,1.4956949147874,1.89740363944878,1.78884955541242
"ENSG00000226287",1.69749171588537,2.4455722796562,2.53812293223498,1.13595306702326,2.46001582725485,0.159999097338692,0.689336304432116,0.476696478455132,2.07445500993421,0,0.710760581888496,0,0.280442796522637,0.862456199749445,0.715539822164966
