"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000232973",153.170852606146,1.37591026478168,0.238121147989293,5.77819431999186,7.55065734200494e-09,1.18414687820259e-07,"CYP1B1-AS1"
"ENSG00000103089",35.0550552020508,1.74116203110878,0.301809821024743,5.76907015549382,7.9710118274761e-09,1.24332036308968e-07,"FA2H"
"ENSG00000184292",197.348270274688,3.10525817233226,0.538687866211657,5.76448508886994,8.19075188765849e-09,1.27372396968156e-07,"TACSTD2"
"ENSG00000158887",270.080999437513,1.2850425486235,0.222976260793592,5.76313614754288,8.25651378406531e-09,1.28103899051783e-07,"MPZ"
"ENSG00000135903",6.14368507073291,5.43737506609976,0.943766432867385,5.76135670515398,8.34404862048247e-09,1.29169144820998e-07,"PAX3"
"ENSG00000106366",156.123805688005,1.9968097499866,0.346987593781894,5.75470070333908,8.67954311145531e-09,1.33757493580213e-07,"SERPINE1"
"ENSG00000152952",105.480735414916,1.86110822346406,0.323532193501972,5.75246686680261,8.7950509623192e-09,1.35232967118746e-07,"PLOD2"
"ENSG00000254254",20.5833758207038,1.36960808421208,0.238196236108436,5.7499148877759,8.92883864449467e-09,1.37084720161213e-07,"PENK-AS1"
"ENSG00000173597",8850.64012129166,1.45133814506295,0.252438792111764,5.74926750727121,8.96309097216648e-09,1.37507749167161e-07,"SULT1B1"
"ENSG00000237135",19.7636811036594,1.9456337853133,0.338833881777891,5.74214649108992,9.34838937252182e-09,1.43097978113166e-07,"DDX10P1"
"ENSG00000213937",256.838635300797,1.58711920646013,0.27650548993053,5.73991932984364,9.47216611028633e-09,1.44669013203756e-07,"CLDN9"
"ENSG00000100504",19081.509740026,1.53522433492905,0.267543392724364,5.73822556145393,9.56736401161361e-09,1.46014335365348e-07,"PYGL"
"ENSG00000103569",44411.9407223249,1.20526622609474,0.210201159002657,5.73387050677253,9.81642886974513e-09,1.49482073745741e-07,"AQP9"
"ENSG00000187837",1044.86558916659,1.8384642803703,0.320904480906643,5.72900781932411,1.01019738830451e-08,1.53488688302936e-07,"H1-2"
"ENSG00000165914",594.897663366997,1.50197400828944,0.262358272670385,5.7248966956588,1.03496698826661e-08,1.57019714472643e-07,"TTC7B"
"ENSG00000130595",214.336712650111,1.63708030806891,0.285978400543497,5.72448934939726,1.03745315689031e-08,1.57280656953377e-07,"TNNT3"
"ENSG00000237879",16.87664801358,2.03934747480478,0.356360237131309,5.7227133173484,1.0483608588735e-08,1.586998772131e-07,"LINC00398"
"ENSG00000183742",131.016428630152,1.21777247678938,0.212802892581928,5.72253723628563,1.049448333984e-08,1.58747427794322e-07,"MACC1"
"ENSG00000203999",672.505919798951,2.01640399719682,0.352761020985652,5.7160623686902,1.09020738095685e-08,1.64549168447803e-07,"LINC01270"
"ENSG00000133328",79.8954048682443,2.20369876189133,0.385741819173742,5.7128852832489,1.11076561202893e-08,1.67405915698369e-07,"PLAAT2"
"ENSG00000021355",16691.9862537721,1.20425073308902,0.210905305935929,5.70991198037881,1.13034617296956e-08,1.70107154637435e-07,"SERPINB1"
"ENSG00000185340",1026.31853863992,2.00305803837976,0.350909161107866,5.70819534051447,1.14180333723593e-08,1.71454258254879e-07,"GAS2L1"
"ENSG00000143554",95.9764400115658,3.10209899126168,0.543935700626392,5.70306193855142,1.17674198286694e-08,1.76442532376257e-07,"SLC27A3"
"ENSG00000102554",493.224895938274,1.57052613306216,0.27543418938642,5.70200139844947,1.18408856700294e-08,1.77285091282781e-07,"KLF5"
"ENSG00000198018",374.795798063938,1.21407295336767,0.212925809782119,5.7018590400572,1.18507809996117e-08,1.77303922433694e-07,"ENTPD7"
"ENSG00000274148",5338.88281520344,1.85198941857139,0.324963431969694,5.69907022259694,1.20462601724268e-08,1.79599783656837e-07,"LILRA6"
"ENSG00000230359",17.6719209298895,1.4926782327077,0.262023364245699,5.69673714786753,1.22121983743962e-08,1.81652026109587e-07,"TPI1P2"
"ENSG00000181751",1380.89232415953,2.62713548004986,0.461597249747109,5.69140193423849,1.26000514936547e-08,1.87149968893089e-07,"MACIR"
"ENSG00000155660",6394.31068682998,1.12507512917989,0.197878781718237,5.6856784714892,1.30294332787725e-08,1.93108430984378e-07,"PDIA4"
"ENSG00000108405",2975.76769169989,1.46924302888066,0.258452834572795,5.68476268139684,1.30994434811752e-08,1.93866096855142e-07,"P2RX1"
"ENSG00000090376",12120.4772766446,1.7842499600929,0.313946390707662,5.68329502394041,1.32124056369429e-08,1.9539701045355e-07,"IRAK3"
"ENSG00000150630",27.1420304000365,1.81250575442599,0.318964612905237,5.68246658435578,1.32765859745501e-08,1.9620480943095e-07,"VEGFC"
"ENSG00000249173",51.1225443157707,3.26627500878588,0.575632758958573,5.67423406321625,1.39310547100779e-08,2.04405117965525e-07,"LINC01093"
"ENSG00000137265",3917.06657294993,1.32809250742812,0.234182304063168,5.67119071076304,1.41808428935756e-08,2.07921544340305e-07,"IRF4"
"ENSG00000188313",5950.91855940788,1.62482645708252,0.28659292144575,5.66945774126557,1.43250176828669e-08,2.09885537456252e-07,"PLSCR1"
"ENSG00000211649",585.657270550073,2.38610757992842,0.420959785136109,5.66825541104105,1.44258814177997e-08,2.11212601899553e-07,"IGLV7-46"
"ENSG00000127946",3810.86389565943,1.19938162014795,0.211788098867368,5.66312095232064,1.48644305219416e-08,2.1686010328635e-07,"HIP1"
"ENSG00000178404",15.721136880181,2.23765535823027,0.395716101557145,5.65469878386319,1.56119819154408e-08,2.26589687441411e-07,"CEP295NL"
"ENSG00000074416",1323.28075916851,1.54213556064515,0.272749270683974,5.65404100541837,1.56718796375155e-08,2.27186916185933e-07,"MGLL"
"ENSG00000003436",237.846348156481,1.50435001532999,0.266118847601053,5.65292548382445,1.57739703528254e-08,2.28505497129462e-07,"TFPI"
"ENSG00000181381",14021.5479834558,1.43318244336564,0.253589494470337,5.65158444894996,1.5897554874878e-08,2.29971183168866e-07,"DDX60L"
"ENSG00000087237",82.9817320518717,2.08887109607586,0.369719572871868,5.64987966379533,1.60560194293477e-08,2.31773495658383e-07,"CETP"
"ENSG00000154920",67.3731312333736,1.16022835274766,0.205350477431268,5.6499910166315,1.60456222098833e-08,2.31773495658383e-07,"EME1"
"ENSG00000163568",1359.04044442815,1.62782424044645,0.288286686086448,5.64654671550915,1.63702697768229e-08,2.35481799375504e-07,"AIM2"
"ENSG00000108641",41.9078817299191,1.66655191182656,0.295468188086272,5.64037679528447,1.69678443177464e-08,2.42886290314072e-07,"B9D1"
"ENSG00000181418",10.2066009065285,2.92445013488134,0.518606439686537,5.63905480357894,1.70986115703927e-08,2.44417269989868e-07,"DDN"
"ENSG00000211685",512.978752986142,3.44959135225625,0.611720673525224,5.6391609791066,1.70880729782583e-08,2.44417269989868e-07,"IGLC7"
"ENSG00000047617",30.0096093449819,2.12822494146552,0.377448097317253,5.6384571987303,1.71580454715789e-08,2.45096172160821e-07,"ANO2"
"ENSG00000137135",80.0645861844813,1.42383946628245,0.252677809148207,5.63500004643187,1.75058290000746e-08,2.49543161030925e-07,"ARHGEF39"
"ENSG00000166741",19.9920545814836,4.72786142616599,0.839225176272111,5.63360294690805,1.76483085707752e-08,2.51013750766915e-07,"NNMT"
"ENSG00000134285",2132.76689159522,1.23436637396994,0.219127460119381,5.63309761951997,1.77001198741887e-08,2.51439695956728e-07,"FKBP11"
"ENSG00000116688",6915.24060205791,1.08684612059187,0.193008058793941,5.63109192115243,1.79072249331381e-08,2.54030135592623e-07,"MFN2"
"ENSG00000163430",352.436958736205,2.08770139547402,0.370910371033634,5.62858727744959,1.81691561768183e-08,2.57390109621498e-07,"FSTL1"
"ENSG00000078098",23.0844773747536,3.06054911168763,0.543996596697104,5.62604459342185,1.84388697764146e-08,2.60603935074076e-07,"FAP"
"ENSG00000196352",12288.7968096692,1.13771384003922,0.202225352807351,5.62597035557188,1.84468026337328e-08,2.60603935074076e-07,"CD55"
"ENSG00000203356",44.9386852518003,1.30210399551009,0.231533878810806,5.62381627344513,1.86784306516309e-08,2.63513502395895e-07,"LINC01562"
"ENSG00000274576",1349.20642996694,3.55943284201288,0.633430454945641,5.61929540050034,1.91737786958079e-08,2.70130511522888e-07,"IGHV2-70"
"ENSG00000182885",10378.6083171773,1.63907276281317,0.291754947100199,5.61797761821757,1.93205519370015e-08,2.72011638964903e-07,"ADGRG3"
"ENSG00000211672",29.6170694268831,2.84985961566075,0.507507809994268,5.61540051116246,1.96107467267242e-08,2.75719039766759e-07,"IGLV4-3"
"ENSG00000101335",3614.44232718289,2.64349462697261,0.471447998045657,5.60718178448306,2.05647636450943e-08,2.88539236734689e-07,"MYL9"
"ENSG00000073331",4989.68159593831,1.18762109687365,0.211860834063306,5.60566610683115,2.07455553020936e-08,2.90480227616695e-07,"ALPK1"
"ENSG00000132874",35.4134031708524,1.07793199519392,0.192306835527964,5.60527134791924,2.07928952642654e-08,2.90746431259929e-07,"SLC14A2"
"ENSG00000161036",1166.9655172169,1.170782676288,0.208990814101134,5.60207720766826,2.11798170860591e-08,2.9515146322168e-07,"LRWD1"
"ENSG00000136830",2012.38660874841,1.14016504003516,0.203573520794991,5.60075316073826,2.13422465066715e-08,2.96609542344242e-07,"NIBAN2"
"ENSG00000183856",85.6915501511475,2.37705727352162,0.424555136404584,5.59893655663226,2.15670701573883e-08,2.99126519676155e-07,"IQGAP3"
"ENSG00000176783",4675.07049180208,1.03262868186741,0.184451462035392,5.59837623661268,2.16368783211735e-08,2.99892100809405e-07,"RUFY1"
"ENSG00000242534",1315.85359889352,2.12134306014703,0.378997675450184,5.59724557050973,2.17784122651194e-08,3.01650113742311e-07,"IGKV2D-28"
